content_id,counter,caption
n03085219_5196,1,"A computer monitor displaying a Windows login screen, accompanied by a keyboard on a wooden desk."
n02236241_3660,1,"A green praying mantis is climbing on a rusty metal surface, showcasing its elongated body and unique stance."
n02346627_17176,1,"A close-up of a hedgehog on a colorful blanket, showcasing its spines and curious expression."
n01770393_12152,1,"The image shows two scorpions on a sandy surface, with one raising its claws, likely in a defensive posture."
n01833805_12464,1,"A hummingbird hovering near a window, wings fluttering rapidly, showcasing its iridescent feathers."
n04044716_16479,1,"The image features a large satellite dish, prominently displaying its reflective surface and support structure against a cloudy sky."
n02692877_15805,1,"A Goodyear blimp flying in the sky, featuring the brand name prominently on its side."
n07756951_14073,1,"A display of watermelons stacked together, with two halved watermelons showcasing their red flesh."
n02766534_18271,1,"A man leans over a baby in a stroller, both outdoors amidst greenery. The baby appears calm and curious."
n01855672_14199,1,"Two geese stand near a water body, surrounded by yellow flowers and greenery, depicting a natural outdoor scene."
n01855672_15767,1,"A Canada goose stands in the snow, surrounded by falling snowflakes, conveying a serene winter scene."
n01639765_37122,1,"A vibrant yellow tropical frog with black spots sits on a green leaf, surrounded by foliage."
n03436182_7185,1,"The image shows a portable cassette player and radio, featuring speakers, a digital display, and a remote control."
n11978233_16933,1,"A bright yellow sunflower with a textured center, surrounded by green leaves, possibly glistening with water droplets."
n04284002_14660,1,"The image features various metal utensils arranged side by side, showcasing different shapes and designs of knives and spoons."
n04401680_17952,1,A child peeks out from a vintage red telephone booth in a grassy area.
n03602883_16220,1,A colorful arcade joystick controller with buttons and a green joystick on a flat surface.
n01770393_28281,1,"The image shows a scorpion on a textured surface, highlighting its pincers and segmented body."
n03665924_17703,1,"A glowing light bulb illuminates a dark setting, creating a warm and soft ambiance."
n04497801_3101,1,"The image contains a box of tuning forks arranged neatly with a hammer, used for musical calibration."
n01963571_16954,1,"The image features a dish of mussels served in a bowl, accompanied by a glass of rosé wine."
n04482393_26587,1,"The image features a red tricycle on green grass, positioned in a backyard setting."
n02432983_31019,1,"The image features a moose, showcasing its large antlers against a natural, green background."
n03544143_8694,1,"An hourglass with sand flowing from the top chamber to the bottom, symbolizing the passage of time."
n03543603_2363,1,"The image features a wooden hot tub with steam rising, surrounded by greenery and a rustic cabin in the background."
n02998003_3934,1,"The image features colorful cartoon characters promoting a cereal with a toy inside, surrounded by cereal."
n03792782_34550,1,"The image features multiple bicycles, primarily showcasing a black and red mountain bike in the foreground."
n04168199_9648,1,"Group of people riding Segways along a pathway lined with palm trees, enjoying a sunny day."
n04591713_5928,1,"Four wine bottles are displayed, each with distinct labels, showcasing a variety of types and regions."
n01518878_14910,1,"An ostrich walks along a dirt road with green grass in the background, while other ostriches are visible in the distance."
n04197391_18597,1,"A young man wearing a blue button-up shirt stands against a light background, showcasing casual attire with a logo."
n04409515_11072,1,"A green tennis ball rests on a textured surface, surrounded by small plants and a blurred background."
n02503517_7340,1,"The image features an elephant in a natural habitat setting, showcasing its large stature and textured skin."
n03397947_6288,1,"A hand is holding a yellow frisbee, about to throw it down a wooded path with trees and fallen leaves."
n03793489_10094,1,"A laptop is paired with a connected mouse on a wooden surface, indicating a computing setup."
n02998003_6262,1,"The image features a young man celebrating with a raised arm, surrounded by food items, emphasizing a Canadian theme and Olympic sponsorship."
n04409515_5752,1,"A close-up of a yellow tennis ball resting on a green court surface, suggesting a tennis game environment."
n02236241_5223,1,"A close-up of a praying mantis perched on a person's hand, showcasing its features against a blurred natural background."
n02374451_18010,1,"A mare and her foal wade through shallow water, surrounded by birds in a natural environment."
n03609235_4455,1,"Two women kayak together on a calm lake, enjoying nature and each other's company."
n02974003_1210,1,"The image features a close-up view of a yellow race car tire and wheel, highlighting the shiny rim and thick tire."
n03760671_12018,1,"The image shows a microscope on a laboratory table, designed for examining small specimens."
n03918737_27172,1,"A hand holds a smartphone displaying the time, date, and app icons, indicating a mobile device in use."
n04086273_14599,1,"The image displays four handguns arranged on a patterned surface, emphasizing firearms as the main subjects."
n07734017_4118,1,"The image features various halved tomatoes, showcasing vibrant red and green colors, arranged on a plate."
n03646296_9175,1,"The image shows a lathe machine with control panels and mechanical components, typically used for machining materials."
n02974003_6740,1,"A silver car parked on a wet surface, surrounded by greenery and trees in the background."
n04591713_2310,1,"The image shows several wine bottles arranged on a rack, partially obscured by glass. The focus is on the bottles' labels and shapes."
n02226429_11460,1,"A grasshopper is resting on bright yellow flowers, blending into the natural environment."
n03038480_2196,1,"The image features a closed folding knife with two blades partially open, showcasing its craftsmanship and design."
n02800213_4703,1,"A baseball glove held by a player, indicating readiness for a game. Featured is a name on the glove."
n04482393_24979,1,"A rusty, abandoned tricycle sits on a dirt surface near a road, suggesting neglect and nostalgia."
n03494278_29023,1,"A young girl with red hair plays a green harmonica, smiling slightly while seated on a couch."
n12582231_39329,1,"The image features palm trees and a building, likely a restaurant, under a clear blue sky. It's a sunny day."
n03345487_11865,1,"An old red fire truck is parked on green grass, showcasing vintage design and emergency lights."
n04409806_4052,1,"A smiling athlete holds a tennis racket in front of his face, showcasing a playful expression."
n03038480_7843,1,"The image features a folding knife with a metallic blade and textured handle, displayed alongside its packaging."
n04320973_21297,1,"The image features a wooden object resembling a winged design, with a golden wing attached, resting on a textured woven surface."
n02445715_12246,1,"A skunk is foraging on the ground, surrounded by rocks and vegetation, with its tail raised."
n02808440_38805,1,The image shows a modern bathtub against tiled walls in a bathroom setting. The color scheme includes light and dark tiles.
n07756951_15064,1,"A person in an apron stands beside a large watermelon on a display in a store, indicating a shopping environment."
n04401680_28024,1,"The image features two red telephone booths and a red post box, evoking a classic urban scene."
n03400231_8108,1,"A frying pan on a stove contains several eggs boiling in water, with steam rising and a kettle in the background."
n03425413_22005,1,"The image features vintage gas pumps in red and green, set outdoors on gravel. They appear weathered and rusty, suggesting age and nostalgia."
n02974003_3328,1,"The image features a car wheel with a silver hubcap shaped like a teddy bear, showcasing playful design."
n01970164_19716,1,"An octopus with extended tentacles is exploring its aquarium environment, surrounded by rocks and sand."
n01704323_10394,1,"A dinosaur skeleton, likely of a Triceratops, displayed in a museum, with a child observing it nearby."
n02472293_131,1,"A smiling individual with glasses is portrayed, showcasing a cheerful expression against a dark background."
n03982430_9407,1,The image shows a billiard table with balls arranged on a green felt surface in an indoor setting.
n12596148_5651,1,"The image features dense green foliage, specifically palm-like plants, along with a tree trunk, creating a natural, lush environment."
n02841315_24352,1,"The image shows a pair of binoculars, designed for magnifying distant objects for observation."
n04009552_7141,1,"A person adjusts a projector, positioning it over a colorful document. The projector emits a blue light."
n03187595_9059,1,"A vintage pink rotary phone resting on a surface, showcasing a nostalgic design."
n04044716_13601,1,"A smiling child stands in front of a large radio telescope dish, with a building visible nearby."
n07734017_8706,1,The image features several bright red cherry tomatoes arranged on a white plate.
n01944390_20981,1,"A snail moving on a colorful surface, showcasing nature and slow movement. The background is blurred, emphasizing the snail."
n03837869_9127,1,"The image features a tall stone obelisk against a cloudy sky, surrounded by grassy grounds and distant construction."
n03445777_9159,1,"Three golf balls are positioned on a green mat, beside a shoe on a concrete surface."
n01770393_21218,1,"A black scorpion rests on a yellow leaf, showcasing its claws and segmented body in a natural setting."
n13111881_6560,1,"A person in traditional attire waters a bonsai tree, emphasizing care and cultivation in gardening."
n02005790_9371,1,"The image features a group of white birds wading in water, reflecting their surroundings."
n04254680_43,1,"Two soccer players are engaged in a game, with one dribbling a ball while the other defends. The setting is a grassy field."
n02054036_7221,1,"A cormorant perched on rocks, its beak open, showcasing striking blue coloration against a blurred blue background."
n02054036_5709,1,"A cormorant stands on a rocky surface covered in seaweed, near water, showcasing its glossy feathers."
n12596148_9625,1,A lush green plant with broad leaves surrounded by vibrant pink flowers in a decorative pot.
n04009552_18384,1,"The image features a silver Epson projector, showcasing its lens and control buttons. It's a device for displaying images or presentations."
n02885462_9275,1,"The image features a single red boxing glove, symbolizing sports, competition, and preparedness for boxing or martial arts."
n01639765_32862,1,"A small frog rests on a human hand, showcasing its textured skin and eye detail."
n04273569_6437,1,"A bright yellow speedboat with two helmeted riders is racing on water. The boat is marked ""Spirit Racing."""
n03721384_22007,1,"Musicians play a marimba labeled ""La Chapincita"" in a colorful room, while an audience watches attentively."
n03815615_29630,1,"A navy-blue tie adorned with small, white floral patterns, designed for formal or business attire."
n04313503_23067,1,"The image features a car steering wheel with a Toyota logo, showcasing controls and a textured surface."
n03544143_4767,1,"The image features several hourglasses, emphasizing themes of time and its passage, arranged on a reflective surface."
n03445777_5992,1,"The image features three white golf balls stacked on a surface, with a focus on their texture and details."
n04146614_10473,1,"A yellow school bus parked on a street, featuring large front windows and a sign indicating ""SCHOOLBUS."""
n03918737_19975,1,"The image features a mobile device, surrounded by packaging materials and accessories, displaying multiple warning texts on the screen."
n03483823_5222,1,"The image features a calculator displaying numbers on its screen, with various numerical and function keys visible."
n04113406_23511,1,"A roulette-like game with a reflective dome, featuring a black and red circular pattern, and a green ball positioned within."
n04180888_2422,1,"The image features a brass sextant on a wooden base, used for navigation and measuring angles in celestial navigation."
n03607659_5173,1,"A young boy holds a rifle, wearing traditional clothing, suggesting a militarized context. Surrounding environment appears arid."
n02808440_1235,1,"The image features an outdoor setting with two vintage bathtubs, one white and one rusty, alongside garden furniture and foliage."
n02233338_6133,1,"A brown and black cockroach rests on a textured surface, showcasing its segmented body and antennae."
n04497801_14007,1,"The image features a metal tuning fork held in a hand, with a computer keyboard and documents in the background."
n04442312_16618,1,"A colorful toaster decorated with polka dots, featuring two slots for bread and a lever on the side."
n03792782_8413,1,"A blue mountain bike with a dual suspension frame and knobby tires. It's positioned upright, showcasing its design."
n03512147_7137,1,"A blue helicopter is flying in the sky, with rotating blades and cloudy backdrop."
n01704323_9812,1,"A dinosaur skull on display, showcasing its detailed features and structure in a museum setting, surrounded by visitors."
n03793489_11217,1,"A close-up of a computer mouse, featuring a blue light, on a blurred background."
n03612010_871,1,"A sailing boat is navigating calm waters, surrounded by flying birds against a serene sky."
n01726692_31558,1,"A white snake is coiled on a green surface, with its forked tongue flicking out."
n01877134_10662,1,"The image features a kangaroo standing on a path amidst greenery, appearing curious and alert."
n12582231_24598,1,"The image depicts a tall, leafy palm-like tree, surrounded by purple flowering plants and greenery."
n04154565_35063,1,"A row of various screwdrivers hanging on a metallic rack, showcasing tools for maintenance or assembly work."
n02882647_23990,1,"The image features a pile of bowling pins, mostly white with red tops, indicating a setting related to bowling."
n04255586_449,1,"The image features Coca-Cola cans, highlighting a special edition can with vibrant design and branding."
n01645776_9361,1,"A frog is perched on a rock at night, showcasing its distinctive features and surrounding environment."
n02802215_9364,1,"The image depicts a basketball hoop against a sky backdrop, highlighting a sports setting with a focus on play and recreation."
n07734017_7308,1,A branch with five ripe yellow tomatoes against a black background.
n03255030_7581,1,"The image features two dumbbells and several weight plates on a textured surface, suggesting a workout or fitness setting."
n04401680_29505,1,"A bright blue telephone booth stands in a desaturated forest background, surrounded by greenery and a utility pole."
n03425413_20014,1,"Two fuel dispensers on a dock, near water, with a blue platform and trash bin nearby."
n02084071_34874,1,"A dog lounges on a couch, relaxed and confident. Its fur is fluffy, and it has a decorative accessory on its head."
n03743279_5689,1,"A musician passionately sings into a megaphone, surrounded by instruments, creating an energetic concert atmosphere."
n01944390_18585,1,"A snail is positioned on a green cactus, showcasing its spiral shell against the thorny background."
n03085219_3690,1,"A mother and child enjoy a pumpkin patch, surrounded by pumpkins, capturing a joyful moment together."
n04398044_18539,1,"A decorative tea pot with a blue and gold design, labeled ""Tetley Teas,"" signifies tea preparation or enjoyment."
n04180888_8500,1,"The image features a vintage nautical instrument, possibly a sextant, housed in a wooden box, emphasizing navigation and exploration."
n02374451_14233,1,"The image shows a close-up of a horse's head with a leather bridle, set against a sandy background."
n03746005_6174,1,"A baby examines a menorah, showcasing curiosity and innocence in a close-up view."
n04070727_13150,1,"The image depicts an open refrigerator with various food items: pickles, milk, yogurt, and jams."
n02799175_13505,1,"The image shows a baseball bat with a black and red grip, labeled ""Hyper."" It appears ready for use in a baseball game."
n02481823_18421,1,"The image features a close-up of a monkey's face, highlighting its expressive eyes and facial features, conveying curiosity or contemplation."
n02843158_4722,1,"A decorative birdbath surrounded by colorful flowers, including lilies and delphiniums, creating a vibrant garden scene."
n03436182_5137,1,"A portable boombox with cassette player and radio functions, featuring knobs, buttons, and an antenna for radio reception."
n04313503_23211,1,"The image features a vintage car's interior, focusing on the steering wheel, dashboard, and gear shift."
n02346627_5663,1,"A porcupine perched among branches, showcasing its spiky fur and resting posture in a natural environment."
n03543603_4306,1,"A hot tub filled with water, surrounded by lush green foliage, suggesting a serene outdoor setting."
n02391049_10452,1,"A zebra stands on a road, surrounded by trees and grass, suggesting a natural habitat."
n04412416_14153,1,Teepees are set up in a grassy area with other tents in the background under a clear blue sky.
n04591713_6759,1,"The image features a wooden shelf with bottles of red and white wine, labeled with their vintage and type."
n03642806_15854,1,"A vintage camera on notebooks, with a laptop displaying planes in motion, alongside a Slinky toy, suggesting a creative workspace."
n02439033_9911,1,"The image features giraffes interacting in a zoo environment, with some grazing and others appearing to communicate."
n02503517_5673,1,"Three elephants stand closely together in a natural setting, with some foliage and vegetation around them."
n01970164_30420,1,"An orange octopus rests on the sandy ocean floor, surrounded by murky water."
n02814860_35555,1,"The image features a tall lighthouse against a blue sky with clouds, surrounded by grassy land."
n03187595_17111,1,"A vintage payphone mounted on a wall, with greenery around it, suggesting abandonment and nostalgia."
n02233338_1068,1,"A close-up of a dark insect with long antennae on a blue surface, suggesting an indoor environment."
n02481823_13867,1,"The image features a close-up of a primate, focusing on its facial expression and features, highlighting its human-like qualities."
n04376876_7775,1,"A close-up of a syringe needle with a droplet of liquid at the tip, symbolizing injection or medical procedure."
n03472535_10217,1,"The image features a sporty sneaker with a white and black design, highlighted by purple accents."
n07758680_17888,1,"The image features a cluster of fresh, purple grapes on a plate, glistening with moisture."
n01518878_5958,1,"An ostrich stands in a grassy, semi-arid landscape, surrounded by sparse vegetation and bushes."
n03837869_7066,1,"The image features an obelisk with soldiers in uniform saluting, set in an urban environment."
n04612026_6008,1,The image features a dark mannequin head wearing a gray crocheted hat with a decorative yellow band.
n02766534_10312,1,"A stuffed koala wearing a tuxedo sits in a stroller, creating a whimsical and playful scene."
n04225987_6665,1,"A skater performs a trick on a skateboard at a skatepark, with a second skater observing in the background."
n01787835_10392,1,"A horseshoe crab resting on sandy substrate, surrounded by gentle rippling water."
n02068974_2736,1,"Two dolphins swimming gracefully in clear blue water, showcasing their sleek bodies and playful nature."
n02480855_16790,1,"A gorilla chewing on bamboo, surrounded by greenery, showcasing natural behavior and a tranquil environment."
n04180888_4820,1,"The image features a navigational instrument, likely a sextant or similar device, used for measuring angles in navigation."
n03483823_6872,1,"An electronic calculator displaying the number 26.1269, featuring standard numeric and function buttons."
n04477387_3641,1,"The image showcases a gym interior with various exercise equipment, including treadmills, ellipticals, weights, and a large exercise ball."
n04587559_11491,1,"The image features a tilted windmill, set against a sepia tone, surrounded by a field and fence."
n04146614_9889,1,"A yellow school bus parked near modern buildings with autumn trees, indicating a school environment."
n03609235_10979,1,"A person kayaks on calm water, navigating near hills under a cloudy sky."
n02769748_20423,1,"The image features a black backpack with vibrant text and heart designs, showcasing a playful and whimsical style."
n03255030_1413,1,"A worn, heavy dumbbell lies on a surface, suggesting physical fitness and weight training activities."
n04273569_4437,1,"A yellow speedboat named ""The Rocket"" with passengers enjoying a ride on water, featuring a playful shark design."
n01787835_13550,1,"A horseshoe crab is resting on sandy ground, showcasing its unique shell and shape amidst a natural environment."
n01726692_18809,1,"A colorful, coiled snake lies on textured bark, displaying vibrant orange, black, and white patterns."
n04419073_11195,1,"A surveying instrument on a tripod in an open landscape, with distant terrain visible. Emphasizes land measurement and analysis."
n04419073_13393,1,"The image depicts a surveying instrument, specifically a total station, emitting a red laser beam. Digital display shown."
n03255030_3029,1,"The image shows a set of dumbbells stacked on a floor, indicating fitness and exercise equipment."
n04086273_10362,1,"The image depicts a silver revolver, showcasing its barrel, cylinder, and grip. The firearm appears detailed and well-designed."
n03425413_16822,1,"The image shows a vintage gas pump with a partially obscured Esso branding, placed against a wooden backdrop."
n01768244_7012,1,"The image features a fossilized trilobite, showcasing its distinct segmented body and ridged exoskeleton against a dark background."
n03721384_5136,1,"An elderly man plays a xylophone at a market, surrounded by produce and an observer in the background."
n12596148_6943,1,"A garden pathway with lush greenery, bamboo plants, and decorative pots, showcasing a serene outdoor space."
n02084071_23836,1,"A happy dog runs playfully through green grass, showcasing its energetic demeanor and fluffy coat."
n01768244_8871,1,"The image shows a fossil imprint of a trilobite, highlighting its exoskeletal details on a stone surface."
n02799175_14140,1,"A baseball player swings a bat at a ball on a field, with teammates in the background."
n12596148_6386,1,"Lush green bamboo grove with tall, slender bamboo stalks and dense foliage. Serenity and natural beauty are emphasized."
n04477387_7585,1,"The image features a treadmill with a small TV mounted above it, set in a cozy room with patterned wallpaper."
n04090263_24512,1,"The image depicts a black firearm resting on a blue surface, featuring tactical accessories like a sling and grips."
n03085219_6529,1,"A workspace with a computer monitor, keyboard, desk lamp, stationery, and a cat by the window."
n03792782_7077,1,"A mountain biker jumps off a dirt ramp in a forested area, showcasing action and adventure."
n04197391_11231,1,"A man wearing a striped button-up shirt, looking upwards with a neutral expression against a plain background."
n03261776_31671,1,"The image features a close-up of an earphone, focusing on its metallic and rubber components. It suggests audio technology."
n01855672_15809,1,"A close-up of a goose with a wide-open mouth, showcasing its tongue and distinctive facial markings."
n03924679_2394,1,"The image shows a gray Olivetti copy machine with an open top, ready for use. It features control buttons and an aligned paper sheet."
n03612010_6564,1,"A wooden sailing boat with large white sails on water, featuring a Turkish flag, under a clear blue sky."
n01787835_12357,1,A horseshoe crab rests on sandy soil surrounded by grass and small vegetation. The environment appears natural and undisturbed.
n03924679_9022,1,"The image depicts a jumble of discarded printers and electronic waste in a cluttered, junkyard setting."
n03397947_1926,1,"A dog is leaping in a grassy field, catching a flying frisbee mid-air."
n04482393_13270,1,"A toddler rides a colorful tricycle on a sidewalk, smiling and enjoying the outdoor setting."
n03790512_14883,1,"A motorcyclist in black leather gear races on a track, displaying the number 796. The bike leans into a curve."
n03544143_3031,1,"The image features two wooden sandglasses, one larger and one smaller, filled with sand, symbolizing the passage of time."
n03609235_4886,1,"A truck is parked with a red kayak and a blue kayak nearby, ready for water activities by a grassy area."
n03642806_27943,1,"A laptop displays a surprised person's face, surrounded by colorful decorations in the background, suggesting a lively environment."
n03038480_6604,1,The image features a folding knife with a sleek blade and a textured handle displayed on a stand.
n02055803_4843,1,"A small penguin stands beside a burrow, with dry leaves around and a green container nearby."
n03646296_7086,1,"The image depicts a lathe machine, typically used for shaping materials, set in a workshop environment."
n04146614_10248,1,"The image features a yellow school bus, emphasizing safety with ""STOP WHEN RED LIGHTS FLASH."" It shows the bus's rear view and lights."
n02236241_7166,1,"A close-up of a green praying mantis among green leaves, showcasing its large eyes and distinctive posture."
n04320973_10759,1,"The image depicts a silver horse riding stirrup, used for securing a rider's feet while mounted on a horse."
n04273569_16391,1,"A speedboat with two people is navigating through turbulent waves, with structures visible in the distant background."
n03261776_25824,1,"The image features black earphones labeled ""L"" and ""R,"" indicating left and right audio channels."
n04225987_12703,1,"The image features three skateboard decks with colorful, cartoonish designs, including monsters and abstract patterns."
n01877134_10188,1,"The image depicts a kangaroo with a focused expression, highlighting its ears and facial features against a dark background."
n04398044_10533,1,"The image features a decorative ceramic teapot with a textured surface and a woven handle, emphasizing its artistry and craftsmanship."
n01645776_9576,1,"A toad perched on a rock, showcasing its textured skin and positioned against a natural background."
n03541923_2848,1,A colorful hot air balloon floats in a clear blue sky.
n02800213_11791,1,"The image features a brown baseball glove, showcasing its leather texture and stitching details."
n02481823_15941,1,"Two chimpanzees are present; one is sitting while the other is partially obscured in the background, appearing to groom itself."
n01645776_10130,1,"A close-up of a frog resting on textured earth, featuring prominent yellow-green eyes and bumpy skin, showcasing its natural habitat."
n03760671_9669,1,"A laboratory setting featuring a microscope on a workbench, surrounded by various scientific equipment and materials."
n03494278_35790,1,"A man wearing a hat plays a harmonica, focused and immersed in music, surrounded by nature."
n03394916_26448,1,"The image depicts a brass instrument, specifically a French horn, showcasing its intricate valves and tubing."
n07756951_15873,1,"A person is cutting a watermelon with a knife, preparing to slice it open. The setting appears to be casual and night-like."
n03255030_18182,1,"The image shows a set of adjustable dumbbells on a rack, indicating a workout or fitness environment."
n04320973_5946,1,"The image features a close-up of a cowboy's boot with a decorative spur, resting in a stirrup, suggesting horseback riding."
n03496296_14333,1,"The image features a wooden harpsichord with a chair beside it, set in a simple interior space."
n03494278_27938,1,"The image features harmonica parts, including a Marine Band harmonica and brass reeds, surrounded by screws and hardware components."
n01704323_10239,1,"A large dinosaur, resembling a Triceratops, is surrounded by lush greenery, showcasing its distinct horns and frill."
n04409806_14144,1,"A young boy hits a tennis ball with a racket on a court, demonstrating focus and action."
n07758680_13497,1,"A hand holding a cluster of red grapes, emphasizing freshness and texture."
n02998003_7121,1,"The image features cereal boxes, prominently displaying the ""Harvest Morn"" brand logo on one, suggesting breakfast food products."
n01726692_8975,1,"A snake is coiled on the ground among rocks and dry grass, blending into its natural environment."
n04168199_9434,1,"A woman is riding a Segway on tiled pavement, wearing casual summer clothing and sunglasses."
n04225987_6536,1,"The image shows a worn skateboard with colorful graphics and markings on its deck, placed on a flat surface."
n04555897_30092,1,"The image depicts a watch face featuring decorative elements, numbers, and hands showing the time. The design includes a textured background and stars."
n02508213_16531,1,"A raccoon rests on a tree branch, surrounded by green leaves, displaying curiosity and alertness."
n03837869_5857,1,"The image features a tall obelisk surrounded by trees, with a bench nearby and a person sitting on the ground."
n04442312_15619,1,"A corner kitchen table holds a blender, toaster, and a jar of cereal, suggesting preparation for food. Brightly colored towel is hung nearby."
n02885462_13911,1,"The image features two black boxing gloves with ""PUNCH"" branding, indicating sports equipment used for boxing training or competition."
n04409806_16250,1,"The image features a pink tennis racquet with a cover, highlighting sports equipment designed for tennis."
n02374451_15307,1,"A brown horse stands in focus, while an audience watches from a tiered seating area."
n04587559_13336,1,"The image features a stone windmill with a rotating sail, set against a clear blue sky."
n03345487_7233,1,"A red pickup truck equipped with fire extinguishers, parked indoors, suggesting preparation for firefighting."
n04477387_6623,1,"A black dog walks on a treadmill in a room with purple walls, showcasing a unique workout scenario for pets."
n04412416_12151,1,"The image features several white tipis in a grassy area, surrounded by trees under a clear blue sky."
n03079230_22337,1,"The image shows a CD labeled ""Philips Drum Book,"" with a reflective surface and pink design elements."
n03760671_7895,1,"The image features a white microscope with dual eyepieces, mounted on a blue backdrop, emphasizing scientific examination and study."
n02131653_6220,1,"A bear resting with a relaxed expression, showing its features in a natural setting."
n02841315_18830,1,"The image features a pair of black binoculars, emphasizing their cylindrical shape and lens design, suggesting observational use."
n04273569_10766,1,"A colorful boat is moored in shallow water, with people interacting and enjoying a sunny day."
n04233124_14573,1,"A tall commercial building with a modern design, set against a clear blue sky."
n03483823_8564,1,"The image shows a vintage calculator alongside its cover, featuring a distinctive design and keypad layout."
n03950228_35453,1,"A decorative ceramic jug with intricate designs and inscriptions, showcasing artistic craftsmanship and cultural heritage."
n03623556_5157,1,"The image features a fixed-blade knife with a black blade and a textured, curved handle."
n02998003_2616,1,"The image features a cereal box labeled ""Waffelos,"" highlighting its maple flavor. A cartoon character promotes the cereal, emphasizing fun elements."
n02769748_43506,1,"The image features a black and orange backpack, showcasing its design and straps. It highlights an outdoor or travel theme."
n01768244_7788,1,"The image features fossilized sea creatures, showcasing various shapes and sizes embedded in a stone slab."
n04409806_8542,1,"The image features a close-up of a person holding a tennis racket and ball, showcasing sport and youthfulness."
n01772222_12097,1,"A close-up of a spider on a green leaf, showcasing its elongated legs and distinctive body pattern."
n03467796_3445,1,"The image features various guitar picks, some signed by musicians, arranged on a wooden surface."
n02843158_5600,1,"A serene garden scene featuring lush greenery, a birdbath, and a winding path. Nature's tranquility is highlighted."
n01772222_12347,1,"A spider is perched on a green leaf, showcasing its detailed body and legs against the natural backdrop."
n07734017_18410,1,"Four ripe red tomatoes are displayed, one sliced, showcasing their juicy interior against a textured background."
n02481823_12066,1,"A close-up of a chimpanzee's face, showing its expressive features and teeth, suggesting a playful or curious demeanor."
n02374451_11539,1,"Two young horses stand in a grassy field, side by side, showcasing their playful activity."
n04197391_3999,1,A blue striped shirt hanging with tags displayed prominently.
n03359137_39086,1,"A hand holding a silver flashlight, highlighting its cylindrical shape and adjustable focus settings."
